Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2024-08-16,-0.03525471766191826,0.021714479793524585,-0.10819663809169992,0.03037954921404043,-0.0017869614083510423,-0.04107643074207739,0.027942470910150483,-0.03791227592980645,0.028688978960601574,0.04318967112577088,-0.09482075529076794
2024-08-19,-0.034308649123622144,0.04290293859793025,-0.10877870143417855,0.03029198279959089,0.009221758729474736,-0.006246467743333352,0.03393637412393313,-0.026152564637877157,0.03462650256515823,0.04753231381213489,-0.07663687600469872
2024-08-20,-0.04287146149282161,0.038427105756876495,-0.15315935532672792,0.03831093403914605,0.0017342425666640893,-0.02558504067399613,0.046409598415947884,-0.01737373191149906,0.03199073188727468,0.05403583761616146,-0.07058651404245533
2024-08-21,-0.020436653437389533,0.048523591178882004,-0.14535666322319876,0.028350207183197192,0.017234124933601234,-0.01559150814261677,0.047290799680945704,-0.009889660449080365,0.03217239889844284,0.05400542844258352,-0.052869368017830744
2024-08-22,-0.014661081855826992,0.03167694690255633,-0.12160215654078904,0.04508740446217421,0.013472910852958745,-0.06420141310698652,0.048489128468797806,0.012136900991313662,0.042289813606714854,0.052806746563462875,-0.07596628405201292
2024-08-23,0.019552828734549395,0.05826034269335113,-0.08436174119317807,0.06924114470888969,0.03763112272621508,-0.02407865632111189,0.06581035713705966,0.07622046627858647,0.0648990944665221,0.06929874799509057,-0.02101818148435236
2024-08-26,0.015212784867062436,0.04951152999176754,-0.06857308781930246,0.06615643505050828,0.030129253591795732,-0.057831450230820175,0.07056724594388541,0.07477426208325878,0.06118776215431036,0.07190144983318665,-0.04722208725607967
2024-08-27,0.01927858478296611,0.043025757577425536,-0.09682420637264294,0.08391092242952647,0.044411567659487304,-0.050324357382986115,0.08174995843482753,0.08709030988657238,0.045796662326314116,0.08754698665175684,-0.04978584637627871
2024-08-28,0.025583107990871608,0.034988332166746815,-0.09131613648490859,0.0955332195966449,0.05878130476301492,-0.0710546345404268,0.0808036868991983,0.0911618788039605,0.059837814196991815,0.09750412619395037,-0.06186780161864215
2024-08-29,0.027187805794260847,0.03421025768002838,-0.06928340617070408,0.09936280303629816,0.059917131439099,-0.06472606829664318,0.0675012889797625,0.06617487164343072,0.05683023311104156,0.09929845312747923,-0.06577221543213836
2024-08-30,0.026068224967243613,0.036696349180350966,-0.08614190638290475,0.09385471307945965,0.05841865757621545,-0.04049200483470557,0.06737957376766887,0.06367931102779317,0.048943652241075254,0.09106018653094027,-0.04246563187841279
2024-09-03,-0.014557952412762492,-0.0051647392241178265,-0.10809578112526466,0.08508338626790235,0.025269227640240245,-0.13478411196588957,0.07664647802199384,0.07306148068628276,0.05830915756459672,0.07942767424661586,-0.0691882980962274
2024-09-04,-0.011314342763730716,-0.01866840583159455,-0.1250307133601612,0.09251076950204655,0.029945552253226197,-0.14170298942416237,0.07243748904489357,0.06690561812580732,0.06926583102409986,0.072684630373466,-0.06520963079564245
2024-09-05,-0.03396815690228505,-0.025000216049277855,-0.13957540859348766,0.06607049825899022,-0.004380698430459573,-0.16593806738919542,0.06679901173622332,0.06270834750879288,0.07032997200128652,0.03906532944850215,-0.04933407590295146
2024-09-06,-0.06015784976358082,-0.06746279566076266,-0.16809927347957573,0.03590021143465624,-0.018643514403714027,-0.21109726831444903,0.059248268854960214,0.060895449256640186,0.0617552915215374,0.028550281936813846,-0.10681904688569158
2024-09-09,-0.03109180821691577,-0.052271556900881075,-0.15097576761712017,0.0612215081805788,0.010599256634293137,-0.18384752455036346,0.07879649014900161,0.09478366409840108,0.09486331473074412,0.04163052473209494,-0.07482415309783264
2024-09-10,-0.029199017311775675,-0.055212082440786285,-0.1902752303929887,0.04410972265917445,0.010828404342863841,-0.15898401599716375,0.079139364558193,0.12579004163570628,0.0880112924428221,0.04708577697852114,-0.05603968805544522
2024-09-11,-0.024063547383916112,-0.048977747522359116,-0.2053593910425913,0.046901047482669204,0.02050998758805462,-0.11425448077910333,0.0601001791832365,0.12383596456726577,0.09819716219831987,0.045450117834695554,-0.033699697044299926
2024-09-12,-0.0077538561505746464,-0.010394426531391958,-0.17880640673753811,0.05261818443274265,0.02619286275391017,-0.11991035736275728,0.08498359814737418,0.11925792036903729,0.10798985186029413,0.055126384732169645,-0.022492213870418137
2024-09-13,0.01061773971546751,0.017861372004626175,-0.15953282924030468,0.05946623385290395,0.05367435276655223,-0.11807009974762822,0.0947247268552749,0.12853222772260198,0.1209691126923776,0.06024737285441889,-0.009799638682235046
2024-09-16,0.0391473062586975,0.03566910207056697,-0.1310052083109926,0.08988443587412225,0.07527970462186309,-0.1289334080281801,0.0970357410020682,0.1347000785711044,0.13235099396293265,0.07463142870092727,-0.004665161362271006
2024-09-17,0.03533179419502899,0.030730897419191064,-0.10831971315084843,0.09126369236777257,0.07102238584583077,-0.1469272328333525,0.0667268183748365,0.12379723049219471,0.14357876839818767,0.054146275244934594,-0.012994888143406949
2024-09-18,0.027755171206600704,0.03532659456073417,-0.1088128900414076,0.07780550951454723,0.06350885253978915,-0.16521848597672875,0.057358949637484856,0.11299967303686405,0.12666588286559377,0.04929975104174917,-0.01333661581051912
2024-09-19,0.05241537628496322,0.045795184891088934,-0.10421658894087127,0.09494268289229146,0.08192769834289151,-0.09949349924801744,0.04749233090385427,0.1108605949001368,0.10436393286521953,0.05319522545866908,0.030597701343621386
2024-09-20,0.037661708197397,0.038980093440132174,-0.1027439537584,0.09785913567859607,0.06951139715864695,-0.10715382034392826,0.056582867848175414,0.10399876102493325,0.15460631201443695,0.04173832338213578,0.016828332078981073
2024-09-23,0.04710687196005772,0.03782565821578818,-0.10365784153386803,0.08410181811235712,0.07882299079651706,-0.08273103074981687,0.05719936591791725,0.1193841935543794,0.15095411467276867,0.03159501381080179,0.046152131664764826
2024-09-24,0.07534239339777168,0.031212975440298864,-0.11062062986063856,0.07474538682993599,0.0964895997289269,-0.08749855061291327,0.05919810969906827,0.13645988298839756,0.14667786457003054,0.030807526259021785,0.06866359745801215
2024-09-25,0.062087542320288666,0.0246766753275104,-0.13847765905905407,0.06916250567964088,0.08959916170836868,-0.0808332980637734,0.05618529769704631,0.1289191523883255,0.1629884563217809,0.014584438635918538,0.045429431737608036
2024-09-26,0.0939343831684277,0.027731054538434725,-0.17766981260108802,0.08117657590013022,0.09861076341437618,-0.0557252213771052,0.06558933938610079,0.09723010477250946,0.14598177326374176,0.023074038421923973,0.04755019464359844
2024-09-27,0.09061873286492338,0.04368308914846299,-0.14431485778802255,0.08344834588955667,0.09972101788647653,-0.07355319905193457,0.07419949300041494,0.09066740434556284,0.1796421593841383,0.02288065064260002,0.06298715177630626
2024-09-30,0.09625524547154775,0.052728994437464274,-0.13181413114212082,0.08890800527027899,0.11697753838031112,-0.07532839924099735,0.08152716711103632,0.12017498357340166,0.19333835405467337,0.042164777859555996,0.054389266103250344
2024-10-01,0.08895653488820018,0.04420709522565321,-0.08855704223489441,0.06519813434830554,0.11142899368602248,-0.12773470733894665,0.0669253435950439,0.10231781645226021,0.19675553902626663,0.03526034949846418,0.025342923023058704
2024-10-02,0.07270391049627634,0.03747037432673568,-0.07328514888087181,0.07091665888177505,0.10345797633890008,-0.1265953629412569,0.05110126271073405,0.09591006751633117,0.19012577622239257,0.039354288320575165,0.0012988783166519718
2024-10-03,0.04780066829423334,0.01077139237961209,-0.022968392407340298,0.06007809095432142,0.0966897162689778,-0.12168262641992197,0.017566941929937054,0.07109461271441052,0.18720994211616573,0.012664104907707058,-0.030521047872438124
2024-10-04,0.05457989275228829,0.03814369598599714,0.0019540367142813903,0.09620580934277707,0.10999906456617621,-0.10716739762351751,0.025940484932192778,0.054573111350032386,0.18247054232294294,0.015437328686568781,-0.004832991946024663
2024-10-07,0.05975067478436709,0.007294367243783255,0.0185164446031994,0.06187585520754281,0.10975302999971086,-0.11956476573551038,0.008324330505016624,0.03902806955956194,0.12809408270117187,0.00141390318193306,-0.03963282727088327
2024-10-08,0.035860110781116616,0.018527176589133755,-0.04185995877778239,0.06964844425692678,0.10453440795914656,-0.0980734469379517,0.013664342008456037,0.037279638487641514,0.11833247461792018,0.0025420005909109686,-0.028175969198653616
2024-10-09,0.034389657040948984,0.03369094703637904,-0.04056100529225204,0.0776986910593865,0.10064741707717753,-0.05143059423878148,0.02985296686669806,0.0095035856158322,0.07976309912981755,0.015663332571242108,-0.0005302797210819318
2024-10-10,0.02903657706398915,0.021891624790268994,-0.029851659376382112,0.06771938549503755,0.08349748400153191,-0.06072872335791807,0.016196871296285185,-0.015219327983650707,0.06524936039844885,0.0016976907189526387,-0.02391333970539654
2024-10-11,0.045000781581210694,0.03213402905332077,-0.03289573562498663,0.07561790472717278,0.10010758384812345,-0.059102169039101767,0.03363072510533396,0.00048670547257836927,0.11192473173399207,0.020067149175267324,-0.031211524530033126
2024-10-14,0.036645960728485194,0.03882399938885742,-0.038260533882532095,0.07014238518095435,0.0800035633753105,-0.03026484929604808,0.03177333578744283,0.004118838199452787,0.1296496571603355,0.016637517884995214,-0.0405963024428639
2024-10-15,0.03670465744572565,0.05777427895811567,-0.11215418428050505,0.06433188287742522,0.07805834566813719,-0.03382835690276692,0.031302759813447725,0.019686554706486267,0.13857897372836678,-0.012862687733359114,-0.018845644370636058
2024-10-16,0.06332608473908277,0.057035441682446814,-0.10483642564073534,0.09097953026443734,0.10297265985961303,-0.027759845804503934,0.03510131393229934,0.04909705178987061,0.1728496193357896,0.01708961746049452,0.0024125271120030087
2024-10-17,0.0747294660015345,0.05200880472238367,-0.08487864794408366,0.10544261815361483,0.10306030330205561,-0.005245902956467548,0.029430170893732625,0.037060668329800824,0.15202283284676205,3.838381737106267e-05,0.010097397715176176
2024-10-18,0.07546290098051336,0.06073403586664747,-0.08501427147064602,0.09947523982420015,0.0981001242782474,-0.022070481644692174,0.03321519532629141,0.04049689876651586,0.15469432793597301,0.0038534445210890444,0.0064901601213190885
2024-10-21,0.055116600789484556,0.05404660453733896,-0.07463909254604319,0.0805294362303086,0.0927770235560197,-0.008623253692168077,0.01979164126128296,-0.00022314144553031712,0.1535541831714913,-0.019331854767197607,-0.004536384417148827
2024-10-22,0.04997851833985689,0.08632349973716413,-0.07023301790070216,0.09192095245931839,0.09165830397420022,0.03460592123266215,0.03214668871161283,0.01823707764811877,0.13295919820108582,-0.030596714602934515,0.03293437227996584
2024-10-23,0.04140466303971565,0.08324414043931198,-0.09720002805471628,0.08597945834848367,0.07666962105025432,0.01662560231124819,0.029390056230339374,0.044166883165969464,0.16329399639402015,-0.034814336085024,0.004819489119955271
2024-10-24,-0.0006115468697995702,0.07033369384510892,-0.10050567106561112,0.07084026587235734,0.04406942082830101,0.009186442925211771,0.016118145857253234,0.030640423111379475,0.13795359067361607,-0.053447317733647165,0.0556922159936905
2024-10-25,-0.015204419775317599,0.06612005947460736,-0.09261510023266253,0.0492660009249012,0.04049595418083021,0.02447682763736141,-0.0012079936748898498,0.007603510874158795,0.10076987842272433,-0.06479945503445189,0.04423771136238578
2024-10-28,0.004732219822483088,0.07280284756036118,-0.11973238333650407,0.062394165684025046,0.0433892414148951,0.05178693902589602,0.0096389964537296,0.00614835249253784,0.11140961203748931,-0.06278681609811966,0.055143044347358255
2024-10-29,-0.018884004311865175,0.07016541941709346,-0.15270963918188757,0.05233362760466541,0.02888674355435376,0.035133933320645475,-0.008490925340512996,-0.009571805442723402,0.05157482542026424,-0.0644926606477038,0.027867677589292886
2024-10-30,-0.003943517952493671,0.0722881972666769,-0.12213282101957945,0.0773086652773336,0.045839109084124266,0.043829191835457464,-0.021127997895000257,-0.018528637019888793,0.02752708405648579,-0.078098008769793,0.05229315468441066
2024-10-31,-0.010621767625389536,0.07202980315620734,-0.08386262410824873,0.07618896936424085,0.046587255263336236,0.008151631846071261,-0.03392210186609094,-0.05443308389919966,0.04681397291166196,-0.09250993954504041,0.06265436245602894
2024-11-01,0.008016918374211056,0.11335242771300225,-0.07310122574216295,0.1175179851961699,0.06905391292989391,0.061735214860012884,-0.01220870854226145,-0.04392949988820957,0.029952526055788152,-0.053393154121522096,0.12997970903125936
2024-11-04,0.011471623200647138,0.09324150376261227,-0.045717554742408115,0.08312971381070541,0.053601288548946135,0.04503569969376722,-0.01386099256112356,-0.0447131910229022,-0.0034290864392007778,-0.07087054235207854,0.10987289529664052
2024-11-05,0.02932224511245271,0.11963104679921616,-0.03675100762294964,0.10114461611896251,0.0933474823703456,0.09280743925180206,-0.0023339420504269667,-0.010289860520281899,0.02049882691900022,-0.04622431641694632,0.1684208081523818
2024-11-06,0.04077751453975076,0.12460544080165663,0.014156888472644263,0.16708741548010037,0.1329222331542594,0.11047041774041155,-0.044493937647102626,-0.07307852829647593,-0.0017585045698129131,-0.06508998143072735,0.19567073734562754
2024-11-07,0.0496118815049245,0.12966880970223485,0.00246837226364114,0.12675066240864843,0.11981105008976947,0.1415241255348652,-0.03889890377373488,-0.05438158448763439,-0.0017508583456838367,-0.05604979636899507,0.2070516451497484
2024-11-08,0.03549958114917623,0.12720028194877184,0.010696970032421094,0.15212925931359567,0.14383613431898243,0.1298110169781793,-0.009940709437511824,-0.014719774764258897,0.03456686822323873,-0.038273876684364994,0.22922307880188084
2024-11-11,0.01608751345962975,0.12386087323880118,0.03253934488326718,0.16620677449945093,0.14070765198591986,0.08440277996226614,-0.021532491536713345,-0.03933561731141394,0.03397777280851296,-0.061651064055259164,0.22344317610324632
2024-11-12,-0.018651228763897132,0.13560171276002542,0.015507645185476433,0.145528428279687,0.11750893531117967,0.08105153435650443,-0.023933516215594624,-0.06806496816709018,0.011144994199083776,-0.09245121583669548,0.20000225275229402
2024-11-13,-0.02999397840383968,0.1258776190212193,0.018764939525456287,0.13618040112612975,0.10700074140466796,0.04349766746406053,-0.02835325696467586,-0.04977038315375194,0.007678462420556052,-0.1035058398936163,0.18122272347980112
2024-11-14,-0.04752739326500118,0.1200404285791535,0.027667910918022287,0.12219193452036856,0.07256993249252332,0.03471460024616042,-0.03600456853407776,-0.0669970311135848,-0.003981898441392746,-0.13472854876035845,0.14712300092777283
2024-11-15,-0.0659944414571981,0.06471352394624165,0.017604220167253867,0.12584372857308415,0.054756958024576,-0.0331427849553151,-0.05677113686092432,-0.07084787303702167,0.018929339305831752,-0.17539211467898502,0.114477159897593
